,mae,mse,rmse,mape,mspe,batchSize,learningRate,eLayers,dLayers,seqLen
85,0.6363044381141663,0.5986489653587341,0.7737240791320801,14.836295127868652,2739.57861328125,16.0,0.0001,4.0,4.0,128.0
86,0.8321069478988647,0.7967606782913208,0.8926145434379578,25.260578155517578,8682.37109375,16.0,0.0001,4.0,4.0,512.0
87,1.1726326942443848,1.4496815204620361,1.2040271759033203,31.255733489990234,13097.703125,16.0,0.0001,4.0,4.0,1024.0
88,0.5799839496612549,0.5091332197189331,0.713535726070404,13.65459156036377,2383.054931640625,16.0,0.0001,4.0,6.0,64.0
89,0.6736433506011963,0.740028440952301,0.8602490425109863,11.147777557373047,1434.6239013671875,16.0,0.0001,4.0,6.0,128.0
90,1.2544276714324951,1.680550217628479,1.2963603734970093,34.52442932128906,15718.564453125,16.0,0.0001,4.0,6.0,512.0
91,1.8138272762298584,3.417659282684326,1.8486912250518799,48.68293762207031,31690.18359375,16.0,0.0001,4.0,6.0,1024.0
92,0.4086063802242279,0.2707030773162842,0.5202913284301758,2.8600170612335205,87.46151733398438,16.0,0.0001,4.0,8.0,64.0
93,1.3122836351394653,1.8886440992355347,1.374279499053955,37.22229766845703,18256.849609375,16.0,0.0001,4.0,8.0,128.0
94,1.0050979852676392,1.1744121313095093,1.0837029218673706,29.509626388549805,11864.1044921875,16.0,0.0001,4.0,8.0,512.0
95,1.9440577030181885,3.9255282878875732,1.9812946319580078,52.652244567871094,36886.26953125,16.0,0.0001,4.0,8.0,1024.0
96,0.7360509037971497,0.6580669283866882,0.8112132549285889,23.100566864013672,7209.11572265625,16.0,0.0001,4.0,10.0,64.0
97,0.8439638614654541,1.0977957248687744,1.0477575063705444,17.346332550048828,3672.841064453125,16.0,0.0001,4.0,10.0,128.0
98,1.2898210287094116,1.7594025135040283,1.3264247179031372,36.035804748535156,17142.6171875,16.0,0.0001,4.0,10.0,512.0
99,1.6052597761154175,2.6533777713775635,1.628919243812561,43.44343566894531,25024.716796875,16.0,0.0001,4.0,10.0,1024.0
100,0.6302069425582886,0.5318601727485657,0.7292874455451965,18.01608657836914,4547.716796875,16.0,0.0001,6.0,2.0,64.0
101,0.8168968558311462,0.7779350876808167,0.8820062875747681,22.60828399658203,6851.58544921875,16.0,0.0001,6.0,2.0,128.0
102,0.891169011592865,0.9163810014724731,0.9572778940200806,23.84697151184082,7646.98974609375,16.0,0.0001,6.0,2.0,512.0
103,1.3418875932693481,1.9070453643798828,1.380958080291748,34.3270149230957,15771.998046875,16.0,0.0001,6.0,2.0,1024.0
104,0.8045281171798706,0.7583434581756592,0.870829164981842,24.380727767944336,8087.3896484375,16.0,0.0001,6.0,4.0,64.0
105,1.4219509363174438,2.1145784854888916,1.4541590213775635,38.30230712890625,19340.78125,16.0,0.0001,6.0,4.0,128.0
106,0.8037807941436768,0.7831447124481201,0.8849546313285828,22.43040657043457,6797.3798828125,16.0,0.0001,6.0,4.0,512.0
107,1.338691234588623,1.919180989265442,1.3853451013565063,34.710052490234375,15980.7412109375,16.0,0.0001,6.0,4.0,1024.0
108,1.3358138799667358,1.9276224374771118,1.3883883953094482,36.55946350097656,17575.8984375,16.0,0.0001,6.0,6.0,64.0
109,1.5645029544830322,2.653165817260742,1.6288541555404663,45.59725570678711,28157.666015625,16.0,0.0001,6.0,6.0,128.0
110,1.1727277040481567,1.4860413074493408,1.219032883644104,33.71288299560547,15054.3330078125,16.0,0.0001,6.0,6.0,512.0
111,1.3184535503387451,1.8359522819519043,1.3549731969833374,35.9448127746582,17165.525390625,16.0,0.0001,6.0,6.0,1024.0
112,0.955652117729187,1.118520736694336,1.0576014518737793,29.04785919189453,11117.671875,16.0,0.0001,6.0,8.0,64.0
113,0.5765965580940247,0.5887767672538757,0.7673178911209106,7.365421772003174,596.228271484375,16.0,0.0001,6.0,8.0,128.0
114,1.2729915380477905,1.7146649360656738,1.3094521760940552,36.603511810302734,17800.552734375,16.0,0.0001,6.0,8.0,512.0
115,1.6469122171401978,2.7910547256469727,1.670644998550415,42.537540435791016,23534.2890625,16.0,0.0001,6.0,8.0,1024.0
116,0.950753927230835,0.9871302843093872,0.9935442805290222,26.183067321777344,9043.7109375,16.0,0.0001,6.0,10.0,64.0
117,1.4623991250991821,2.276465892791748,1.508796215057373,40.048614501953125,21182.357421875,16.0,0.0001,6.0,10.0,128.0
118,1.2524694204330444,1.6881463527679443,1.2992868423461914,36.188575744628906,17339.787109375,16.0,0.0001,6.0,10.0,512.0
119,1.8140294551849365,3.3721210956573486,1.8363336324691772,47.337257385253906,29263.763671875,16.0,0.0001,6.0,10.0,1024.0
120,0.613396406173706,0.5409795045852661,0.7355130910873413,15.03026294708252,3133.996826171875,16.0,1e-05,2.0,2.0,64.0
121,1.0764163732528687,1.315721035003662,1.147048830986023,27.362773895263672,9922.7451171875,16.0,1e-05,2.0,2.0,128.0
122,0.6194787621498108,0.5358467698097229,0.7320155501365662,16.045446395874023,3995.953125,16.0,1e-05,2.0,2.0,512.0
123,0.7699370980262756,0.7703183889389038,0.877677857875824,21.39933967590332,7293.36474609375,16.0,1e-05,2.0,2.0,1024.0
124,0.6389520168304443,0.5969500541687012,0.7726254463195801,13.91140365600586,2529.773193359375,16.0,1e-05,2.0,4.0,64.0
125,0.8632020950317383,0.8972823023796082,0.9472498893737793,24.300827026367188,7965.0078125,16.0,1e-05,2.0,4.0,128.0
126,1.1021509170532227,1.3138365745544434,1.1462271213531494,30.137149810791016,12297.6904296875,16.0,1e-05,2.0,4.0,512.0
127,0.755713701248169,0.7096951007843018,0.8424340486526489,21.81578254699707,6927.15771484375,16.0,1e-05,2.0,4.0,1024.0
128,0.5711698532104492,0.47140631079673767,0.6865903735160828,10.930572509765625,1534.70654296875,16.0,1e-05,2.0,6.0,64.0
129,1.148809790611267,1.4993290901184082,1.2244709730148315,32.960880279541016,14718.87890625,16.0,1e-05,2.0,6.0,128.0
130,1.191283941268921,1.5441648960113525,1.2426443099975586,33.17936706542969,14675.96484375,16.0,1e-05,2.0,6.0,512.0
131,0.6218239068984985,0.5299060344696045,0.7279464602470398,18.068544387817383,5199.47607421875,16.0,1e-05,2.0,6.0,1024.0
132,0.8040592074394226,0.8147254586219788,0.9026214480400085,19.932750701904297,5290.474609375,16.0,1e-05,2.0,8.0,64.0
133,1.1893467903137207,1.6563620567321777,1.2869973182678223,33.375946044921875,14689.91796875,16.0,1e-05,2.0,8.0,128.0
134,1.080472707748413,1.3242765665054321,1.150772213935852,31.27404022216797,13111.7509765625,16.0,1e-05,2.0,8.0,512.0
135,1.1134024858474731,1.3759678602218628,1.1730165481567383,31.23959732055664,13469.25,16.0,1e-05,2.0,8.0,1024.0
136,0.7758617401123047,0.7957401275634766,0.8920426964759827,17.951799392700195,4443.21923828125,16.0,1e-05,2.0,10.0,64.0
137,1.1676440238952637,1.5514593124389648,1.2455759048461914,30.044410705566406,11953.341796875,16.0,1e-05,2.0,10.0,128.0
138,1.3587743043899536,1.9619933366775513,1.4007117748260498,38.341365814208984,19788.810546875,16.0,1e-05,2.0,10.0,512.0
139,1.180214285850525,1.5082093477249146,1.2280917167663574,33.146568298339844,15095.423828125,16.0,1e-05,2.0,10.0,1024.0
140,0.4652789533138275,0.3666161000728607,0.6054883003234863,8.178877830505371,981.2484741210938,16.0,1e-05,4.0,2.0,64.0
141,1.0249265432357788,1.2772033214569092,1.1301342248916626,26.18437385559082,9353.5595703125,16.0,1e-05,4.0,2.0,128.0
142,0.9039013981819153,0.9672863483428955,0.9835071563720703,24.060422897338867,7846.7021484375,16.0,1e-05,4.0,2.0,512.0
143,0.5600606799125671,0.44008031487464905,0.6633855104446411,13.903484344482422,3212.908935546875,16.0,1e-05,4.0,2.0,1024.0
144,0.6528604030609131,0.5855893492698669,0.7652381062507629,15.018376350402832,3122.037841796875,16.0,1e-05,4.0,4.0,64.0
145,0.8648675084114075,0.9004510045051575,0.9489209651947021,24.305770874023438,7930.595703125,16.0,1e-05,4.0,4.0,128.0
146,1.3173481225967407,1.8592472076416016,1.3635421991348267,35.767822265625,17091.28125,16.0,1e-05,4.0,4.0,512.0
147,0.9584553241729736,1.0365705490112305,1.0181211233139038,26.282320022583008,9474.9794921875,16.0,1e-05,4.0,4.0,1024.0
148,0.5158054828643799,0.45464378595352173,0.6742727756500244,9.103245735168457,1116.6314697265625,16.0,1e-05,4.0,6.0,64.0
149,1.0220025777816772,1.2757458686828613,1.1294891834259033,26.287866592407227,9132.14453125,16.0,1e-05,4.0,6.0,128.0
150,1.1558939218521118,1.5089688301086426,1.2284009456634521,32.86683654785156,14573.546875,16.0,1e-05,4.0,6.0,512.0
151,1.0788331031799316,1.2586514949798584,1.1218963861465454,29.44009780883789,11601.6279296875,16.0,1e-05,4.0,6.0,1024.0
152,0.6600561141967773,0.5732734799385071,0.757148265838623,17.12020492553711,3849.01513671875,16.0,1e-05,4.0,8.0,64.0
153,0.937738299369812,1.063705563545227,1.0313609838485718,25.04547119140625,8258.484375,16.0,1e-05,4.0,8.0,128.0
154,1.2421810626983643,1.7776710987091064,1.3332933187484741,36.42325973510742,17709.111328125,16.0,1e-05,4.0,8.0,512.0
155,1.1512579917907715,1.4314333200454712,1.196425199508667,32.30249786376953,13901.5166015625,16.0,1e-05,4.0,8.0,1024.0
156,0.6871957182884216,0.7420435547828674,0.8614194989204407,13.480963706970215,2283.7373046875,16.0,1e-05,4.0,10.0,64.0
157,0.9657870531082153,1.1074069738388062,1.0523340702056885,27.219999313354492,10152.2294921875,16.0,1e-05,4.0,10.0,128.0
158,1.2521222829818726,1.7022944688796997,1.3047200441360474,35.57982635498047,17060.74609375,16.0,1e-05,4.0,10.0,512.0
159,1.1579667329788208,1.455377221107483,1.206390142440796,31.81239128112793,13919.13671875,16.0,1e-05,4.0,10.0,1024.0
