,mae,mse,rmse,mape,mspe,batchSize,learningRate,eLayers,dLayers,seqLen
0,0.9381080269813538,0.9463651180267334,0.9728130102157593,27.867286682128906,10419.51953125,16.0,0.01,2.0,2.0,64.0
1,0.7576934099197388,0.6403003334999084,0.8001877069473267,23.966922760009766,7792.7353515625,16.0,0.01,2.0,2.0,128.0
2,0.3242509961128235,0.14605017006397247,0.3821651041507721,13.51027774810791,2596.5810546875,16.0,0.01,2.0,2.0,512.0
3,1.17866051197052,1.4555150270462036,1.2064472436904907,33.196773529052734,14639.64453125,16.0,0.01,2.0,2.0,1024.0
4,1.411868691444397,2.1719970703125,1.4737696647644043,41.47639846801758,23159.431640625,16.0,0.01,2.0,4.0,64.0
5,1.1895397901535034,1.4809871912002563,1.2169581651687622,33.52007293701172,14998.6826171875,16.0,0.01,2.0,4.0,128.0
6,1.6516779661178589,2.792464017868042,1.6710667610168457,43.868595123291016,25367.30859375,16.0,0.01,2.0,4.0,512.0
7,0.9810456037521362,1.0287314653396606,1.0142639875411987,28.844465255737305,11140.98046875,16.0,0.01,2.0,4.0,1024.0
8,1.235204815864563,1.748964548110962,1.3224842548370361,35.88211441040039,17142.33984375,16.0,0.01,2.0,6.0,64.0
9,1.3637455701828003,1.9248384237289429,1.3873854875564575,37.416046142578125,18529.8046875,16.0,0.01,2.0,6.0,128.0
10,1.3362822532653809,1.8518085479736328,1.360811710357666,36.66707992553711,17771.140625,16.0,0.01,2.0,6.0,512.0
11,1.1162739992141724,1.3123431205749512,1.1455754041671753,31.82293701171875,13483.763671875,16.0,0.01,2.0,6.0,1024.0
12,1.3506808280944824,1.8906140327453613,1.3749960660934448,36.98507308959961,18073.2109375,16.0,0.01,2.0,8.0,64.0
13,0.8510794639587402,0.9654824733734131,0.9825896620750427,7.581506729125977,452.1040954589844,16.0,0.01,2.0,8.0,128.0
14,1.3879092931747437,1.992139220237732,1.4114316701889038,37.781837463378906,18837.83203125,16.0,0.01,2.0,8.0,512.0
15,1.3030798435211182,1.7642923593521118,1.3282666206359863,35.93697738647461,17087.12109375,16.0,0.01,2.0,8.0,1024.0
16,1.1292798519134521,1.4543012380599976,1.2059441804885864,35.05236053466797,16787.0,16.0,0.01,2.0,10.0,64.0
17,1.3586187362670898,1.9108257293701172,1.3823262453079224,37.44234085083008,18576.5390625,16.0,0.01,2.0,10.0,128.0
18,0.37049826979637146,0.18990471959114075,0.4357805848121643,15.00795841217041,3178.59814453125,16.0,0.01,2.0,10.0,512.0
19,1.5607678890228271,2.502272605895996,1.5818573236465454,41.6120491027832,22757.265625,16.0,0.01,2.0,10.0,1024.0
20,0.7956953048706055,0.6982079148292542,0.8355883359909058,10.90523910522461,1245.6170654296875,16.0,0.01,4.0,2.0,64.0
21,0.8044157028198242,0.8230127096176147,0.9072004556655884,6.812349319458008,334.2201843261719,16.0,0.01,4.0,2.0,128.0
22,1.2303738594055176,1.5801502466201782,1.25704026222229,34.33579635620117,15634.2080078125,16.0,0.01,4.0,2.0,512.0
23,1.352316975593567,1.8950364589691162,1.3766032457351685,37.02132034301758,18107.8515625,16.0,0.01,4.0,2.0,1024.0
24,0.2378176599740982,0.07521787285804749,0.2742587625980377,9.6314697265625,1350.6092529296875,16.0,0.01,4.0,4.0,64.0
25,0.3822985291481018,0.2008037567138672,0.44811132550239563,15.33505916595459,3312.24951171875,16.0,0.01,4.0,4.0,128.0
26,0.5764119625091553,0.3984968960285187,0.6312661170959473,19.932937622070312,5465.71044921875,16.0,0.01,4.0,4.0,512.0
27,1.3470507860183716,1.8808225393295288,1.3714308738708496,36.90534973144531,17997.2578125,16.0,0.01,4.0,4.0,1024.0
28,0.8878957033157349,0.8792221546173096,0.9376684427261353,11.229815483093262,1271.4697265625,16.0,0.01,4.0,6.0,64.0
29,0.2466154396533966,0.10080777108669281,0.3175024092197418,3.9137356281280518,206.72686767578125,16.0,0.01,4.0,6.0,128.0
30,1.3762599229812622,1.9604134559631348,1.4001476764678955,37.54872131347656,18615.345703125,16.0,0.01,4.0,6.0,512.0
31,1.4524531364440918,2.175896167755127,1.4750919342041016,39.22663879394531,20275.119140625,16.0,0.01,4.0,6.0,1024.0
32,0.7477802038192749,0.6251689195632935,0.7906762361526489,23.137805938720703,7251.021484375,16.0,0.01,4.0,8.0,64.0
33,1.292006015777588,1.750853180885315,1.3231980800628662,35.412376403808594,17171.43359375,16.0,0.01,4.0,8.0,128.0
34,1.4414446353912354,2.144270658493042,1.4643328189849854,38.98419189453125,20031.802734375,16.0,0.01,4.0,8.0,512.0
35,1.2388874292373657,1.6011170148849487,1.265352487564087,34.52324676513672,15800.81640625,16.0,0.01,4.0,8.0,1024.0
36,0.9679858088493347,1.0009835958480835,1.0004916191101074,14.38900375366211,2271.1455078125,16.0,0.01,4.0,10.0,64.0
37,1.217451572418213,1.5517653226852417,1.2456986904144287,19.724063873291016,4392.0927734375,16.0,0.01,4.0,10.0,128.0
38,1.0595955848693848,1.189294457435608,1.090547800064087,30.58110237121582,12479.3251953125,16.0,0.01,4.0,10.0,512.0
39,1.1058787107467651,1.2892429828643799,1.1354483366012573,31.593997955322266,13295.7626953125,16.0,0.01,4.0,10.0,1024.0
40,0.9425331950187683,1.003016710281372,1.0015071630477905,13.26693058013916,2410.0322265625,16.0,0.01,6.0,2.0,64.0
