,mae,mse,rmse,mape,mspe,batchSize,learningRate,eLayers,dLayers,seqLen
0,1.37423574924469,1.9554650783538818,1.3983794450759888,37.313011169433594,18360.5390625,16.0,0.01,2.0,2.0,64.0
1,0.3480689525604248,0.1688690334558487,0.41093677282333374,14.331928253173828,2909.7177734375,16.0,0.01,2.0,2.0,128.0
2,0.3682922124862671,0.18796615302562714,0.433550626039505,14.944449424743652,3152.625244140625,16.0,0.01,2.0,2.0,512.0
3,1.5356547832489014,2.424510955810547,1.557084083557129,41.058998107910156,22169.029296875,16.0,0.01,2.0,2.0,1024.0
4,0.7224865555763245,0.5927869081497192,0.7699265480041504,21.845251083374023,6404.201171875,16.0,0.01,2.0,4.0,64.0
5,0.5094677805900574,0.48395809531211853,0.6956709623336792,11.34894847869873,1561.376220703125,16.0,0.01,2.0,4.0,128.0
6,1.4154658317565918,2.06982159614563,1.4386874437332153,38.41206741333008,19460.3359375,16.0,0.01,2.0,4.0,512.0
7,1.6825294494628906,2.8971810340881348,1.702110767364502,44.29364013671875,25718.70703125,16.0,0.01,2.0,4.0,1024.0
8,1.4003978967666626,2.18685245513916,1.4788010120391846,40.947879791259766,22399.646484375,16.0,0.01,2.0,6.0,64.0
9,0.7979614734649658,0.8034603595733643,0.8963595032691956,21.113998413085938,5735.08154296875,16.0,0.01,2.0,6.0,128.0
10,0.24548739194869995,0.07880861312150955,0.2807287275791168,9.885303497314453,1416.93115234375,16.0,0.01,2.0,6.0,512.0
11,1.070568561553955,1.2123891115188599,1.1010854244232178,30.816139221191406,12666.8193359375,16.0,0.01,2.0,6.0,1024.0
12,1.0595028400421143,1.2701505422592163,1.1270095109939575,31.783708572387695,13617.60546875,16.0,0.01,2.0,8.0,64.0
13,0.7188336849212646,0.6461145877838135,0.8038125038146973,20.150672912597656,5321.1865234375,16.0,0.01,2.0,8.0,128.0
14,0.22135473787784576,0.06733435392379761,0.25948864221572876,8.222246170043945,988.4143676757812,16.0,0.01,2.0,8.0,512.0
15,1.1702909469604492,1.4358696937561035,1.1982778310775757,33.00996398925781,14479.0908203125,16.0,0.01,2.0,8.0,1024.0
16,1.0677626132965088,1.1990214586257935,1.0949983596801758,29.70151710510254,11609.974609375,16.0,0.01,2.0,10.0,64.0
17,1.4844318628311157,2.269646644592285,1.5065346956253052,39.94371032714844,21010.826171875,16.0,0.01,2.0,10.0,128.0
18,0.333653062582016,0.1551954597234726,0.3939485549926758,13.850126266479492,2724.10546875,16.0,0.01,2.0,10.0,512.0
19,1.2647069692611694,1.665758728981018,1.2906427383422852,35.091888427734375,16312.1513671875,16.0,0.01,2.0,10.0,1024.0
20,1.414623498916626,2.068946123123169,1.4383832216262817,38.49893569946289,19572.279296875,16.0,0.01,4.0,2.0,64.0
21,0.8104950785636902,0.7232113480567932,0.8504183292388916,25.08855438232422,8505.2412109375,16.0,0.01,4.0,2.0,128.0
22,0.2180662602186203,0.06633167713880539,0.25754937529563904,7.717092514038086,871.30224609375,16.0,0.01,4.0,2.0,512.0
23,1.6885247230529785,2.9173943996429443,1.7080382108688354,44.42549133300781,25868.904296875,16.0,0.01,4.0,2.0,1024.0
24,1.0110077857971191,1.0904581546783447,1.0442500114440918,29.478965759277344,11596.4326171875,16.0,0.01,4.0,4.0,64.0
25,1.3795342445373535,1.9693875312805176,1.403348684310913,37.61912536621094,18682.8203125,16.0,0.01,4.0,4.0,128.0
26,1.3991271257400513,2.0239334106445312,1.4226500988006592,38.05232238769531,19106.50390625,16.0,0.01,4.0,4.0,512.0
27,1.0327203273773193,1.132786750793457,1.0643244981765747,29.982826232910156,12010.0263671875,16.0,0.01,4.0,4.0,1024.0
28,0.2217768430709839,0.06749245524406433,0.25979310274124146,8.270346641540527,999.8873901367188,16.0,0.01,4.0,6.0,64.0
29,0.49187374114990234,0.30707722902297974,0.5541455149650574,18.0474910736084,4520.73828125,16.0,0.01,4.0,6.0,128.0
30,1.3665547370910645,1.9336152076721191,1.3905448913574219,37.32518768310547,18397.76171875,16.0,0.01,4.0,6.0,512.0
31,1.2916712760925293,1.7346895933151245,1.3170762062072754,35.685707092285156,16854.830078125,16.0,0.01,4.0,6.0,1024.0
32,1.022255778312683,1.3130627870559692,1.1458895206451416,15.667831420898438,3854.430908203125,16.0,0.01,4.0,8.0,64.0
33,0.7866601943969727,0.6851094365119934,0.8277133703231812,24.5642032623291,8165.564453125,16.0,0.01,4.0,8.0,128.0
34,0.2235095500946045,0.06817419081926346,0.2611018717288971,8.449835777282715,1043.18310546875,16.0,0.01,4.0,8.0,512.0
35,1.4838041067123413,2.267948627471924,1.5059709548950195,39.91710662841797,20978.859375,16.0,0.01,4.0,8.0,1024.0
36,1.3072764873504639,1.7757177352905273,1.3325605392456055,35.641510009765625,16725.330078125,16.0,0.01,4.0,10.0,64.0
37,1.4056239128112793,2.041898250579834,1.4289500713348389,38.2274169921875,19279.3515625,16.0,0.01,4.0,10.0,128.0
38,0.44661128520965576,0.2616182565689087,0.511486291885376,16.978052139282227,4023.075439453125,16.0,0.01,4.0,10.0,512.0
39,1.5494741201400757,2.4671425819396973,1.570713996887207,41.36328887939453,22491.72265625,16.0,0.01,4.0,10.0,1024.0
40,0.33423125743865967,0.17067570984363556,0.41312918066978455,1.5591846704483032,14.183889389038086,16.0,0.01,6.0,2.0,64.0
41,0.2636047601699829,0.08729131519794464,0.2954510450363159,6.399313449859619,554.0923461914062,16.0,0.01,6.0,2.0,128.0
42,1.436022400856018,2.128446340560913,1.4589195251464844,38.86536407470703,19912.12890625,16.0,0.01,6.0,2.0,512.0
43,1.4043142795562744,2.0383737087249756,1.4277162551879883,38.166465759277344,19217.953125,16.0,0.01,6.0,2.0,1024.0
44,1.0135254859924316,1.1117879152297974,1.0544135570526123,14.468409538269043,2230.23046875,16.0,0.01,6.0,4.0,64.0
45,0.5239763259887695,0.34028610587120056,0.5833404660224915,18.768287658691406,4871.49755859375,16.0,0.01,6.0,4.0,128.0
46,0.9004932045936584,0.914679229259491,0.9563886523246765,29.72191619873047,12911.06640625,16.0,0.01,6.0,4.0,512.0
47,1.498456597328186,2.3116562366485596,1.5204131603240967,40.239173889160156,21311.0390625,16.0,0.01,6.0,4.0,1024.0
48,0.5127726197242737,0.328525573015213,0.5731714963912964,18.51835823059082,4748.5390625,16.0,0.01,6.0,6.0,64.0
49,0.7351866960525513,0.6446382999420166,0.8028936982154846,11.460664749145508,1486.83056640625,16.0,0.01,6.0,6.0,128.0
50,0.5092036724090576,0.32481056451797485,0.5699215531349182,18.43785858154297,4709.11279296875,16.0,0.01,6.0,6.0,512.0
51,1.0989872217178345,1.2740486860275269,1.1287376880645752,31.442243576049805,13171.876953125,16.0,0.01,6.0,6.0,1024.0
52,1.1311701536178589,1.345787525177002,1.1600807905197144,32.13442611694336,13741.0458984375,16.0,0.01,6.0,8.0,64.0
53,1.2729109525680542,1.6865788698196411,1.298683524131775,35.27256393432617,16476.3203125,16.0,0.01,6.0,8.0,128.0
54,0.3017204999923706,0.12331191450357437,0.3511579632759094,12.579914093017578,2261.3984375,16.0,0.01,6.0,8.0,512.0
55,1.3773455619812012,1.9633557796478271,1.4011980295181274,37.572505950927734,18637.990234375,16.0,0.01,6.0,8.0,1024.0
56,0.2724500894546509,0.09685811400413513,0.31122034788131714,11.220081329345703,1811.2076416015625,16.0,0.01,6.0,10.0,64.0
57,0.7448797225952148,0.6211211681365967,0.7881124019622803,23.643672943115234,7585.89501953125,16.0,0.01,6.0,10.0,128.0
58,0.8271066546440125,0.7503808736801147,0.8662452697753906,25.454586029052734,8746.49609375,16.0,0.01,6.0,10.0,512.0
59,1.2138172388076782,1.5396281480789185,1.2408175468444824,33.97111511230469,15312.09375,16.0,0.01,6.0,10.0,1024.0
60,0.7269273996353149,0.6618418097496033,0.8135365843772888,19.372095108032227,4829.9931640625,16.0,0.001,2.0,2.0,64.0
61,1.3728364706039429,1.9754698276519775,1.405514121055603,38.50636291503906,19783.470703125,16.0,0.001,2.0,2.0,128.0
62,1.369579792022705,1.938901424407959,1.392444372177124,37.387184143066406,18511.763671875,16.0,0.001,2.0,2.0,512.0
63,1.2895348072052002,1.7367852926254272,1.3178714513778687,35.581443786621094,16858.31640625,16.0,0.001,2.0,2.0,1024.0
64,0.9445334672927856,0.9903061389923096,0.9951412677764893,29.166006088256836,11394.50390625,16.0,0.001,2.0,4.0,64.0
65,1.3573832511901855,1.9102766513824463,1.3821275234222412,37.162353515625,18262.185546875,16.0,0.001,2.0,4.0,128.0
66,1.3486186265945435,1.8875653743743896,1.3738869428634644,36.91904830932617,18004.4140625,16.0,0.001,2.0,4.0,512.0
67,1.3425012826919556,1.8697348833084106,1.367382526397705,36.77656173706055,17859.5390625,16.0,0.001,2.0,4.0,1024.0
68,0.4708593189716339,0.33109861612319946,0.5754116773605347,12.769908905029297,2173.697509765625,16.0,0.001,2.0,6.0,64.0
69,1.4534765481948853,2.1860759258270264,1.4785383939743042,39.33891296386719,20427.4296875,16.0,0.001,2.0,6.0,128.0
70,1.5332666635513306,2.419719934463501,1.5555448532104492,41.00606918334961,22127.091796875,16.0,0.001,2.0,6.0,512.0
71,1.2580512762069702,1.6555004119873047,1.2866624593734741,35.04618453979492,16337.859375,16.0,0.001,2.0,6.0,1024.0
72,0.7954995036125183,0.7200288772583008,0.8485451340675354,11.44641399383545,1392.8148193359375,16.0,0.001,2.0,8.0,64.0
73,1.469935655593872,2.2580835819244385,1.5026921033859253,40.86098861694336,22296.91796875,16.0,0.001,2.0,8.0,128.0
74,1.5148093700408936,2.3621160984039307,1.5369176864624023,40.632293701171875,21745.923828125,16.0,0.001,2.0,8.0,512.0
75,1.2368206977844238,1.6138869524002075,1.2703884840011597,34.46553421020508,15866.1005859375,16.0,0.001,2.0,8.0,1024.0
76,1.4031225442886353,2.037623167037964,1.4274533987045288,38.15244674682617,19218.380859375,16.0,0.001,2.0,10.0,64.0
77,1.4202895164489746,2.086655616760254,1.4445260763168335,38.37525939941406,19410.396484375,16.0,0.001,2.0,10.0,128.0
78,1.7595438957214355,3.1665122509002686,1.779469609260559,45.956329345703125,27662.56640625,16.0,0.001,2.0,10.0,512.0
79,1.5986881256103516,2.657257318496704,1.6301095485687256,42.54496765136719,23896.564453125,16.0,0.001,2.0,10.0,1024.0
80,1.369675874710083,1.9699573516845703,1.403551697731018,37.93918228149414,19130.72265625,16.0,0.001,4.0,2.0,64.0
81,1.4344844818115234,2.132880449295044,1.4604384899139404,38.95787048339844,20072.05859375,16.0,0.001,4.0,2.0,128.0
82,1.4507933855056763,2.172797203063965,1.4740411043167114,39.21585464477539,20269.29296875,16.0,0.001,4.0,2.0,512.0
83,0.5868813395500183,0.4407041370868683,0.6638554930686951,17.215988159179688,4675.228515625,16.0,0.001,4.0,2.0,1024.0
84,1.3734982013702393,1.9800959825515747,1.4071588516235352,38.27936553955078,19440.94140625,16.0,0.001,4.0,4.0,64.0
85,1.4773213863372803,2.249168872833252,1.499722957611084,39.769065856933594,20813.8828125,16.0,0.001,4.0,4.0,128.0
86,1.2557417154312134,1.6466432809829712,1.2832159996032715,34.96140670776367,16216.423828125,16.0,0.001,4.0,4.0,512.0
87,1.4458601474761963,2.1600871086120605,1.4697234630584717,39.078731536865234,20180.931640625,16.0,0.001,4.0,4.0,1024.0
88,1.229184627532959,1.5786895751953125,1.25645911693573,33.89259719848633,15216.27734375,16.0,0.001,4.0,6.0,64.0
89,1.32234787940979,1.815523386001587,1.3474135398864746,36.351898193359375,17478.24609375,16.0,0.001,4.0,6.0,128.0
90,1.5061976909637451,2.3403327465057373,1.529814600944519,40.39817428588867,21497.2578125,16.0,0.001,4.0,6.0,512.0
91,1.4520658254623413,2.1761250495910645,1.4751695394515991,39.18787384033203,20214.396484375,16.0,0.001,4.0,6.0,1024.0
92,0.7597154378890991,0.7188218832015991,0.8478336334228516,22.701210021972656,6870.4375,16.0,0.001,4.0,8.0,64.0
93,1.7963709831237793,3.303220510482788,1.8174763917922974,46.80020523071289,28705.5546875,16.0,0.001,4.0,8.0,128.0
94,1.3494176864624023,1.8871694803237915,1.3737428188323975,36.955665588378906,18046.984375,16.0,0.001,4.0,8.0,512.0
95,1.4471933841705322,2.160512685775757,1.4698683023452759,39.07319641113281,20104.69921875,16.0,0.001,4.0,8.0,1024.0
96,1.3111648559570312,1.7867093086242676,1.3366785049438477,35.992252349853516,17134.966796875,16.0,0.001,4.0,10.0,64.0
97,0.7424681782722473,0.6176726818084717,0.785921573638916,23.591777801513672,7557.197265625,16.0,0.001,4.0,10.0,128.0
98,1.4230551719665527,2.0914711952209473,1.4461919069290161,38.573875427246094,19618.65625,16.0,0.001,4.0,10.0,512.0
99,1.4036825895309448,2.0386242866516113,1.4278039932250977,38.13046646118164,19180.650390625,16.0,0.001,4.0,10.0,1024.0
100,1.2376232147216797,1.6308224201202393,1.2770365476608276,33.173301696777344,14757.265625,16.0,0.001,6.0,2.0,64.0
101,1.3039048910140991,1.78439199924469,1.3358113765716553,35.75144577026367,16963.498046875,16.0,0.001,6.0,2.0,128.0
102,1.3498034477233887,1.9033960103988647,1.3796361684799194,37.26383972167969,18375.8359375,16.0,0.001,6.0,2.0,512.0
