,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
51,30,26,16,1,8,0.17478442765402852,10,128,True,0.0011636222866947697,0.026447195559740067,0.0175395,3.071604110300541
52,29,30,17,1,8,0.17575846412088186,10,128,True,0.0011711101963353726,0.026667950674891472,0.01784404,3.1358104199171066
53,30,25,17,1,8,0.13188873745749383,10,128,True,0.0013110600143898907,0.026543360203504562,0.017600143,3.0828850343823433
54,31,26,9,1,7,0.21351953503690185,10,128,True,0.0011460169689810088,0.026830075308680534,0.018153928,3.1912993639707565
55,26,28,20,1,8,0.15460812939023544,9,128,True,0.0015488494849351321,0.0264971274882555,0.017719563,3.110688179731369
56,28,24,14,1,5,0.17890069804298056,7,256,True,0.0010059435168529732,0.02638903260231018,0.017538836,3.076077625155449
57,28,22,13,1,5,0.19549562221616124,7,256,True,0.0010096006155657436,0.02711532823741436,0.018616889,3.286290541291237
58,25,24,11,1,5,0.1703975241901773,7,256,True,0.0013662199204829153,0.02656565234065056,0.017626535,3.0861863866448402
59,28,18,14,2,4,0.1828454023102171,8,256,True,0.0021614528416514494,0.026566941291093826,0.017646138,3.0883358791470528
60,29,22,9,1,6,0.23803444307809024,6,256,True,0.0027730329141594217,0.026937240734696388,0.017966392,3.1204190105199814
61,31,27,16,1,5,0.14062919018202427,8,256,True,0.0011339449853296222,0.02655298449099064,0.017668528,3.0754147097468376
62,30,24,18,1,8,0.16309458706452032,7,32,True,0.0016280635659243151,0.027209188789129257,0.018276352,3.1680211424827576
63,27,30,15,1,5,0.17389483038570402,8,128,True,0.0018229160886850996,0.026640471071004868,0.017694771,3.096078522503376
64,31,25,12,1,8,0.2103288032070246,9,64,True,0.001491091438878395,0.02667919546365738,0.01808779,3.1843017786741257
65,30,27,19,1,7,0.25483371390980114,7,256,True,0.0012641250290558168,0.027649104595184326,0.019712996,3.4716222435235977
66,23,26,16,1,4,0.19768344590612164,10,128,False,0.002619346136314188,0.02707267366349697,0.018585548,3.2517272979021072
67,28,30,14,2,8,0.1489681058523062,6,128,True,0.0014087359727650585,0.026760736480355263,0.017873337,3.1140372157096863
68,10,28,8,3,7,0.18665015721661113,10,256,True,0.002995909908932687,0.027581650763750076,0.018679438,3.2375261187553406
69,26,23,15,1,6,0.2217794380128743,7,128,False,0.0037924232872835507,0.026983285322785378,0.017982502,3.1254392117261887
70,29,20,17,1,8,0.12266453441233968,8,32,True,0.004209157716244914,0.031629689037799835,0.02180582,3.8401465862989426
71,31,26,16,1,8,0.144688138199753,10,128,True,0.0011184246642620501,0.02645697072148323,0.0175941,3.0836008489131927
72,29,24,18,1,8,0.27960618931457576,10,128,True,0.0012953304018122039,0.026578538119792938,0.017660188,3.0886543914675713
73,30,28,21,1,8,0.16402641774229998,10,128,True,0.0010782671802754276,0.027058931067585945,0.01869923,3.2967131584882736
74,31,25,11,1,5,0.1317898946849328,10,128,True,0.003199784260128132,0.026575574651360512,0.017842505,3.1276334077119827
75,27,27,13,2,8,0.11119338987939333,9,128,True,0.0012170757122987581,0.026898739859461784,0.01833117,3.224179893732071
76,28,29,9,1,8,0.20427309400751037,9,256,False,0.0015029467073416514,0.026960253715515137,0.018256275,3.1976368278265
77,30,24,29,1,2,0.17823043446301634,6,128,True,0.0013866723930528921,0.02723109908401966,0.018449776,3.205324709415436
78,30,26,18,2,7,0.15759967488470286,10,64,True,0.0019839946633451876,0.02659294568002224,0.017786533,3.1183818355202675
79,9,25,16,1,8,0.19008248904372183,8,256,True,0.0010168292943327597,0.02693650871515274,0.01847618,3.261088579893112
80,18,22,14,3,4,0.1495302411539292,10,128,False,0.002401401292862904,0.026501836255192757,0.017749283,3.115774504840374
81,31,27,15,1,8,0.16886286235941644,10,128,True,0.0011348965969575579,0.0265436302870512,0.017670033,3.0997805297374725
82,31,26,16,1,8,0.14206562654785682,10,128,True,0.001219084576677928,0.026450680568814278,0.017553315,3.0744768679142
83,29,28,19,1,8,0.13271550443311173,10,128,True,0.0012375601689689467,0.026673773303627968,0.01777002,3.1169330701231956
84,31,26,26,1,8,0.11301988527600768,10,128,True,0.0016597926498308818,0.027328794822096825,0.01895124,3.3441659063100815
85,28,24,17,1,7,0.12524941883665414,10,128,True,0.0013426390398451381,0.026523789390921593,0.017588314,3.077709674835205
86,30,29,13,1,8,0.15617067823231165,9,128,True,0.0018110288620963265,0.02675916813313961,0.017762365,3.087732195854187
