,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
20,2,22,13,3,4,0.10132526030876035,7,256,True,0.00155589784484337,0.027241287752985954,0.018202588,3.1688883900642395
21,5,27,10,2,3,0.12548101446175197,9,64,False,0.0017917928964762977,0.027276378124952316,0.01832237,3.217018023133278
22,6,28,11,2,5,0.16093575935869597,10,64,False,0.0010370936107658233,0.026892488822340965,0.017875325,3.103502281010151
23,4,17,8,2,6,0.03949742575857726,9,64,False,0.002503116291883904,0.02667834796011448,0.017744536,3.0947374179959297
24,8,12,16,2,4,0.10751591075993211,8,64,False,0.0015589246428261727,0.02681617997586727,0.017769855,3.0945448204874992
25,12,24,13,2,3,0.19273296960150677,10,64,False,0.0020873172696165374,0.027062945067882538,0.017967258,3.1209878623485565
26,2,20,20,1,2,0.0706842737388712,9,128,False,0.0013300644069554383,0.027163973078131676,0.018413907,3.234834596514702
27,16,8,16,3,7,0.14347075978660528,8,32,True,0.002622746286685466,0.02776741050183773,0.018295951,3.1941846013069153
28,7,4,10,1,5,0.12039845935488833,9,128,False,0.0029469775071782815,0.026509234681725502,0.017740462,3.1146978959441185
29,11,22,12,2,6,0.04427428496731191,10,64,True,0.004418639904731563,0.027947265654802322,0.018761355,3.2611578702926636
30,3,26,18,3,4,0.09536631984559235,7,256,True,0.0033654138326330483,0.026543667539954185,0.017619515,3.0715014785528183
31,6,4,9,1,5,0.11546455864858979,9,128,False,0.002993806933812802,0.02814418077468872,0.01943036,3.3478636294603348
32,8,3,10,1,5,0.13463012234896937,9,128,False,0.00368656403143729,0.02672554925084114,0.018101357,3.1857728958129883
33,8,5,11,1,6,0.1925607615012107,10,128,False,0.0020744495849177105,0.02860991284251213,0.019990733,3.440871834754944
34,21,1,14,1,4,0.08656882309558309,8,128,False,0.002833086626601997,0.028069382533431053,0.019419236,3.3461637794971466
35,4,6,10,3,5,0.15155355777293095,6,128,False,0.004045430653495646,0.02728036418557167,0.018442981,3.191046789288521
36,14,14,22,1,5,0.11926235135638354,9,128,False,0.004534290303219061,0.027401885017752647,0.018549748,3.2047566026449203
37,27,9,12,2,3,0.17590333707491843,10,128,True,0.0029961971090573,0.02738497406244278,0.018395444,3.2190263271331787
38,7,29,8,3,6,0.2395637802030815,9,128,False,0.00229214860065841,0.026468699797987938,0.017523644,3.0491577461361885
39,11,29,8,3,7,0.24678478354430952,8,256,True,0.002293514345100731,0.027003351598978043,0.018025964,3.1269218772649765
40,1,31,18,3,6,0.22511862184274795,9,128,False,0.001714474483189056,0.02666866034269333,0.01801389,3.1583592295646667
41,7,30,9,3,6,0.2685230581777089,9,128,False,0.002466679579038003,0.026392055675387383,0.01742809,3.0450304970145226
42,4,29,9,3,7,0.26825199332399163,9,128,False,0.0024445504203347785,0.02644839696586132,0.017578324,3.0582820996642113
43,5,29,9,3,7,0.27125081869439255,9,128,False,0.002514443690532252,0.02658947929739952,0.017734252,3.0802836641669273
44,10,31,8,3,6,0.2626084451932303,9,128,False,0.0023831151283939664,0.026499561965465546,0.017546002,3.0518662184476852
45,6,27,9,3,8,0.2982931477085814,10,128,False,0.0027434917263667734,0.027072038501501083,0.018112598,3.1543947756290436
46,13,29,14,3,6,0.2426966681425407,8,128,True,0.0018767882292781324,0.026449616998434067,0.017497897,3.048146516084671
47,14,24,14,3,6,0.2562502217261834,8,128,True,0.0018885847578977548,0.026461385190486908,0.017503127,3.049013949930668
48,16,26,16,3,7,0.2125948510748643,7,32,True,0.0021591373432057652,0.027188824489712715,0.018693075,3.23827788233757
49,20,16,13,3,8,0.2783387264045051,7,128,True,0.0046563520181776025,0.026395175606012344,0.01788481,3.1387966126203537
50,23,16,15,3,8,0.27372616017486817,6,128,True,0.004607342852947834,0.02629154920578003,0.017431447,3.0436260625720024
51,21,15,15,3,8,0.28168209169226854,6,128,True,0.004731587459420282,0.026282943785190582,0.017404817,3.037753328680992
52,23,16,19,3,8,0.28307440607358336,6,128,True,0.00474795012518229,0.026608694344758987,0.017942427,3.1432192772626877
53,21,15,17,3,8,0.277216621701125,6,128,True,0.0046810777038316055,0.026980256661772728,0.018290121,3.2023686915636063
54,19,17,15,3,8,0.29173418511434673,6,256,True,0.004239205121630268,0.026318460702896118,0.01743449,3.045620582997799
55,18,18,15,3,8,0.2909656000459222,6,256,True,0.004159009833771946,0.026309048756957054,0.017454043,3.0503425747156143
56,24,18,17,3,8,0.28868806057008556,6,256,True,0.004970899767715299,0.02685522846877575,0.018064419,3.1620729714632034
57,18,13,15,3,8,0.2930624661223798,6,256,True,0.004293528301766638,0.026317281648516655,0.017427191,3.042505122721195
58,18,13,15,3,8,0.2924197576691539,6,256,True,0.004261428237788746,0.02631556987762451,0.01742865,3.0428865924477577
59,18,13,15,3,8,0.2926498929835134,6,256,True,0.004222263175108977,0.02631065621972084,0.01743492,3.0446525663137436
60,18,13,15,3,8,0.2984872420813504,6,256,True,0.003998500745055669,0.02629849500954151,0.0174492,3.04818544536829
61,18,13,15,3,8,0.2978725914408531,6,256,True,0.003957674873127515,0.026297077536582947,0.017451404,3.048672340810299
62,17,10,16,3,8,0.25472841191375234,6,256,True,0.003988014779172137,0.027113670483231544,0.018276908,3.203621506690979
63,22,12,15,3,8,0.2962060291971612,6,256,True,0.003830867507382289,0.02632821723818779,0.01741778,3.0393747612833977
64,19,14,17,3,8,0.28164395972981643,6,256,True,0.0044572518557909144,0.02667573280632496,0.01780765,3.1169328838586807
65,17,15,19,3,8,0.2586214364544108,6,256,True,0.0042030996396318085,0.02630038559436798,0.017679531,3.1008118763566017
66,15,19,19,3,7,0.25451084080302355,6,256,True,0.004137184450072077,0.026391780003905296,0.017626936,3.0899619683623314
67,25,15,18,3,8,0.23353409297699707,6,256,True,0.0039065809782466345,0.026356317102909088,0.017401084,3.034396655857563
68,20,11,21,3,7,0.27712271997580606,7,256,True,0.004827585008403254,0.02767537347972393,0.018625677,3.2513123005628586
69,17,15,14,3,8,0.26255987261384023,6,256,True,0.0035466110621436937,0.026445776224136353,0.017550997,3.057491034269333
70,20,18,25,3,8,0.2982677598704178,6,256,True,0.0037400594457936208,0.02723231166601181,0.018425029,3.187117353081703
71,18,13,16,3,8,0.2861057827588428,6,256,True,0.004212220372958385,0.02678254060447216,0.017910397,3.139842674136162
72,22,13,13,3,8,0.2992547219517231,6,256,True,0.004349155608076812,0.026917729526758194,0.01799492,3.1204916536808014
73,17,12,15,3,8,0.2725960485886867,6,256,True,0.004571615294626312,0.026745231822133064,0.017780595,3.0838405713438988
