,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
84,20,31,23,3,6,0.2826398776629973,8,128,True,0.0014194168898385667,0.026631679385900497,0.01769273,3.085341490805149
85,29,30,28,3,7,0.22465265111376895,9,256,True,0.002534664299966959,0.026998266577720642,0.018262811,3.1643781810998917
86,18,28,29,3,4,0.24398125367060153,7,128,False,0.0024297450142694915,0.028483519330620766,0.018705867,3.261074423789978
87,16,29,24,1,6,0.04371880667671217,9,32,True,0.0031745916723078522,0.06458966434001923,0.045331106,7.859909534454346
88,23,27,22,2,7,0.25187864271343846,8,128,True,0.0028593054895808627,0.026669826358556747,0.017904116,3.142431005835533
89,30,21,25,3,8,0.10922638914785751,9,64,True,0.002191078251429892,0.026843464002013206,0.018158047,3.1954940408468246
90,15,17,27,3,7,0.14069813063377154,8,128,False,0.001877599721669653,0.026934359222650528,0.018122222,3.1488168984651566
91,28,31,16,3,7,0.1925399393190888,10,128,True,0.0011847051836679275,0.029532698914408684,0.020940457,3.6018483340740204
92,26,30,12,3,7,0.1735329843731278,10,128,True,0.001106945002532335,0.026914585381746292,0.018094506,3.1461406499147415
93,31,31,14,3,6,0.20554621713795734,10,128,True,0.0013388034451642101,0.026919560506939888,0.018078206,3.1432345509529114
94,27,29,14,3,7,0.19762353587945217,10,128,True,0.0012317156127593914,0.026765210554003716,0.018293655,3.2255541533231735
95,28,30,26,3,5,0.18534673638977786,8,256,True,0.0015152773942424256,0.026632165536284447,0.017772954,3.102932870388031
96,17,31,13,2,8,0.16156498381437973,7,128,True,0.002677022427315094,0.02647755667567253,0.017777262,3.106120228767395
97,17,25,13,2,8,0.16197314463329482,7,128,True,0.0027051514969271507,0.02690325677394867,0.018287094,3.1746651977300644
98,14,28,11,2,8,0.09038212585547485,7,32,True,0.002336375386674366,0.029026521369814873,0.0204325,3.537960723042488
99,18,27,17,2,8,0.15459221767141887,7,128,True,0.0025977527927809447,0.028006311506032944,0.019163428,3.3164385706186295
