,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
18,16,12,12,2,5,0.2068270476896483,7,128,True,0.0033062460283705456,0.026699887588620186,0.017789386,3.1134504824876785
19,15,12,19,2,5,0.20208693202012423,7,256,False,0.004891328163718633,0.026359084993600845,0.017460344,3.0572501942515373
20,15,11,19,2,5,0.12659014319548234,6,256,False,0.004881521212581587,0.026884756982326508,0.018017204,3.173624724149704
21,17,11,17,2,5,0.20537286839051383,7,256,False,0.004367233151374214,0.026954706758260727,0.018012548,3.1533952802419662
22,8,12,21,2,5,0.1844069069962475,7,256,False,0.003952010749938827,0.02699863724410534,0.018270548,3.2196998596191406
23,15,18,13,2,7,0.2088995257457353,7,256,False,0.004709181552483769,0.026872973889112473,0.017986007,3.133801743388176
24,13,8,18,2,3,0.22883314574957989,8,256,False,0.0035716414836895927,0.02679433301091194,0.018110694,3.1440433114767075
25,22,6,12,2,7,0.14484711991487714,6,128,False,0.0022232933874705924,0.02772514894604683,0.018823057,3.288399428129196
26,18,13,22,2,5,0.2611266679671078,7,64,True,0.001604676666924208,0.02680681087076664,0.018134655,3.181347995996475
27,10,20,10,1,4,0.2175351000117498,8,32,False,0.002937875872788323,0.02951839379966259,0.021108752,3.640127182006836
28,1,11,14,2,6,0.1831703294745547,7,256,True,0.0046210298108465804,0.02720312774181366,0.018953012,3.3372491598129272
29,18,5,23,2,5,0.16200238225986324,6,128,False,0.004250694272054267,0.02707592211663723,0.01864678,3.292142227292061
30,15,19,20,1,5,0.09378084111743412,8,128,False,0.0025445685262950927,0.02688227780163288,0.018145509,3.1849205493927
31,13,16,12,3,4,0.2618110897236568,8,128,True,0.003262663322660221,0.02642185427248478,0.01757192,3.0776333063840866
32,13,17,17,3,4,0.222120813364409,7,128,True,0.0029926639461313655,0.02917729690670967,0.020231055,3.490709885954857
33,8,22,11,3,6,0.2571795290932826,8,128,True,0.003267128459218314,0.026510300114750862,0.01776669,3.121098130941391
34,7,25,11,3,6,0.27442968105987264,8,128,True,0.004014022228458245,0.02627641148865223,0.01746419,3.0552510172128677
35,8,27,10,3,6,0.2602553780737866,9,128,True,0.004069204109156692,0.02664053998887539,0.017899964,3.13921682536602
36,8,22,12,3,7,0.26427602685649054,8,128,True,0.00453974322382104,0.03195590898394585,0.01871465,3.2867413014173508
37,11,25,10,3,6,0.27185936551482204,8,128,True,0.0035848413343651433,0.02710864692926407,0.018457338,3.2481014728546143
38,3,22,11,3,4,0.2979688552444552,9,128,True,0.0041343836511608095,0.026855623349547386,0.018578084,3.272315114736557
39,7,30,14,3,3,0.28014049222874693,10,128,True,0.003822555575703542,0.027153564617037773,0.018513124,3.2556232064962387
40,12,25,26,3,7,0.2559980507204784,8,128,True,0.0034404570496504826,0.0285967867821455,0.020264799,3.59332375228405
41,6,28,16,3,4,0.18412454834966055,8,32,True,0.0029046589399345196,0.03934766352176666,0.027729977,4.785962775349617
42,11,15,11,3,6,0.2318189767635668,8,64,True,0.0030870236622959893,0.02704586274921894,0.018151926,3.1735945492982864
