,in_len,out_len,kernel_size,num_filters,weight_norm,dilation_base,num_layers,dropout,lr,batch_size,RMSE,MAE,MAPE
17,8,6,3,5,False,1,1,0.2530898584223017,0.004398893186989418,256,0.05028920620679855,0.035017155,7.686661183834076
18,17,13,4,7,False,3,3,0.18008806115929188,0.003201387549183903,256,0.0503259152173996,0.034905355,7.814480364322662
19,6,2,2,5,False,2,1,0.2998840117710204,0.004641532604870227,256,0.05122697353363037,0.036110893,7.887265831232071
20,11,9,4,3,False,4,3,0.259735237670973,0.00404636058661578,256,0.05499701574444771,0.040317215,9.063905477523804
21,15,12,3,6,False,2,5,0.14788828035621218,0.0034271278514515285,256,0.049206752330064774,0.032935705,7.236466556787491
22,15,9,3,4,False,3,2,0.060416801517672036,0.004711635233499063,256,0.04953263700008392,0.033212617,7.281437516212463
23,10,7,2,5,False,2,5,0.07217536447406699,0.004037430196640126,256,0.0484456866979599,0.032497592,7.137832045555115
24,10,7,1,5,False,1,1,0.08247199377158006,0.004058569526600042,256,0.05105361342430115,0.035559367,7.8770712018013
25,5,2,1,7,False,2,2,0.20928060507646892,0.004487477325521836,256,0.049471672624349594,0.0335853,7.494139671325684
26,10,6,2,4,True,3,3,0.06468599770271799,0.0048173021668778335,256,0.05232582613825798,0.037211545,7.948070764541626
27,4,1,1,6,False,1,1,0.26650370078048224,0.004224172214204142,128,0.050044409930706024,0.03522758,7.6230160892009735
28,19,15,10,5,False,2,5,0.15954295136906743,0.0035146110873307684,32,0.05991692468523979,0.042050075,9.222204238176346
29,9,5,2,5,False,3,2,0.2221910997111226,0.0028262095876411806,128,0.048743121325969696,0.032897256,7.249344885349274
30,22,16,9,2,False,2,2,0.29849042617228666,0.0045950457489500485,256,0.05455050244927406,0.039462186,8.702345937490463
31,15,8,5,5,False,2,5,0.1353591643526088,0.0036848538601173776,256,0.050994016230106354,0.034299016,7.524756342172623
32,14,8,4,4,False,2,5,0.04948774842539076,0.003897819015108596,256,0.051223378628492355,0.034312617,7.436303794384003
33,17,10,6,6,False,1,5,0.09137471731400135,0.004247583311228258,256,0.05368886515498161,0.038519323,8.401335775852203
34,12,6,2,5,True,3,4,0.03017409728028527,0.003411734530314024,256,0.048452675342559814,0.032821383,7.194013148546219
35,12,5,3,5,True,3,4,0.03164858547120983,0.003338608164619663,64,0.060891881585121155,0.046273336,9.686534106731415
36,6,3,2,3,True,4,4,0.00100000085528772,0.0030387332635887026,256,0.04972708597779274,0.034292363,7.435177266597748
37,13,6,3,6,True,3,4,0.022004657942462716,0.002768104286981411,32,0.06268390268087387,0.046368565,9.841534495353699
38,9,6,2,4,True,2,3,0.04021763511526579,0.003980064378319553,256,0.051572591066360474,0.036427077,7.813293486833572
39,20,11,7,6,True,1,4,0.06780083472129066,0.0047883000276616105,64,0.08682259917259216,0.06286913,13.346301019191742
40,11,7,1,7,True,4,3,0.0177785945969261,0.0035367690099493854,128,0.04930346831679344,0.03408586,7.471664994955063
